Gene stable ID	NCBI gene (formerly Entrezgene) ID
ENSG00000257237	NA
ENSG00000263975	NA
ENSG00000234520	101928036
ENSG00000259851	NA
ENSG00000232457	NA
ENSG00000230343	NA
ENSG00000266632	100616153
ENSG00000251311	102467223
ENSG00000250182	NA
ENSG00000258144	NA
ENSG00000200115	NA
ENSG00000252278	NA
ENSG00000168137	55209
ENSG00000235379	NA
ENSG00000261450	NA
ENSG00000225457	NA
ENSG00000237123	1041
ENSG00000064489	729991
ENSG00000064489	4207
ENSG00000270718	NA
ENSG00000188529	100996657
ENSG00000188529	10772
ENSG00000252974	NA
ENSG00000010282	57467
ENSG00000186765	25794
ENSG00000265912	NA
ENSG00000122966	100302274
ENSG00000122966	11113
ENSG00000270997	NA
ENSG00000004399	23129
ENSG00000272006	NA
ENSG00000236580	NA
ENSG00000236847	NA
ENSG00000187658	100190949
ENSG00000236989	NA
ENSG00000261473	5645
ENSG00000261473	5644
ENSG00000214174	201283
ENSG00000230356	NA
ENSG00000120664	NA
ENSG00000223955	NA
ENSG00000205584	NA
ENSG00000224595	NA
ENSG00000138798	1950
ENSG00000012817	8284
ENSG00000114124	131890
ENSG00000234179	NA
ENSG00000202334	NA
ENSG00000242653	NA
ENSG00000201950	767569
ENSG00000266229	NA
ENSG00000261360	NA
ENSG00000251802	NA
ENSG00000182793	221357
ENSG00000272230	100500896
ENSG00000221669	100302152
ENSG00000135953	84804
ENSG00000233607	NA
ENSG00000113272	54974
ENSG00000189212	NA
ENSG00000225535	NA
ENSG00000161798	362
ENSG00000160469	84446
ENSG00000133250	84330
ENSG00000174564	53833
ENSG00000248751	NA
ENSG00000217455	NA
ENSG00000229061	79969
ENSG00000172738	221468
ENSG00000262739	5645
ENSG00000226962	NA
ENSG00000112033	5467
ENSG00000238712	NA
ENSG00000112425	7957
ENSG00000257408	NA
ENSG00000199764	NA
ENSG00000244565	NA
ENSG00000228712	7923
ENSG00000271315	NA
ENSG00000248905	342184
ENSG00000026652	56895
ENSG00000202377	NA
ENSG00000260395	NA
ENSG00000078808	51150
ENSG00000167861	283987
ENSG00000133101	8900
ENSG00000176605	283598
ENSG00000167123	51148
ENSG00000143457	55204
ENSG00000260277	NA
ENSG00000069849	483
ENSG00000251704	NA
ENSG00000226041	NA
ENSG00000138829	2201
ENSG00000065970	55810
ENSG00000255743	NA
ENSG00000203624	28973
ENSG00000232127	170680
ENSG00000272874	NA
ENSG00000172236	7177
ENSG00000247315	NA
ENSG00000228876	NA
ENSG00000063169	29998
ENSG00000262134	NA
ENSG00000225377	100507459
ENSG00000149798	10435
ENSG00000266598	NA
ENSG00000230341	170954
ENSG00000206797	NA
ENSG00000263470	100507002
ENSG00000261830	NA
ENSG00000101278	NA
ENSG00000086159	363
ENSG00000261339	NA
ENSG00000249485	NA
ENSG00000265883	NA
ENSG00000259960	NA
ENSG00000265189	NA
ENSG00000272253	NA
ENSG00000260535	NA
ENSG00000263520	NA
ENSG00000271587	NA
ENSG00000261119	NA
ENSG00000166508	4176
ENSG00000215388	NA
ENSG00000270870	NA
ENSG00000177685	283229
ENSG00000260373	NA
ENSG00000231266	NA
ENSG00000266707	NA
ENSG00000234684	100507495
ENSG00000260712	NA
ENSG00000123836	5208
ENSG00000260783	NA
ENSG00000264792	100616271
ENSG00000124449	56269
ENSG00000260881	NA
ENSG00000232444	NA
ENSG00000175018	387718
ENSG00000199575	767577
ENSG00000200823	767578
ENSG00000255991	NA
ENSG00000272057	NA
ENSG00000131203	3620
ENSG00000201839	767579
ENSG00000168827	85476
ENSG00000200832	767580
ENSG00000261262	NA
ENSG00000199798	767581
ENSG00000224400	NA
ENSG00000133808	84953
ENSG00000200150	NA
ENSG00000201263	767582
ENSG00000221996	143496
ENSG00000131873	22856
ENSG00000133884	5977
ENSG00000249928	NA
ENSG00000270273	NA
ENSG00000229728	NA
ENSG00000177565	79718
ENSG00000146555	221935
ENSG00000232018	NA
ENSG00000223082	NA
ENSG00000266085	NA
ENSG00000196747	85235
ENSG00000196747	8969
ENSG00000196747	8336
ENSG00000196747	8332
ENSG00000196747	8330
ENSG00000196747	8329
ENSG00000179029	84314
ENSG00000199571	NA
ENSG00000242324	NA
ENSG00000229014	NA
ENSG00000099992	83874
ENSG00000250662	NA
ENSG00000099250	8829
ENSG00000260943	NA
ENSG00000199390	767583
ENSG00000223914	NA
ENSG00000201240	767585
ENSG00000252103	NA
ENSG00000200279	767588
ENSG00000271523	NA
ENSG00000271417	101929369
ENSG00000225342	NA
ENSG00000237914	101929010
ENSG00000149929	8479
ENSG00000103066	23659
ENSG00000229899	NA
ENSG00000134440	4677
ENSG00000258167	NA
ENSG00000170515	5036
ENSG00000249150	NA
ENSG00000207492	NA
ENSG00000223750	NA
ENSG00000257680	NA
ENSG00000200608	767589
ENSG00000057663	9474
ENSG00000270748	NA
ENSG00000168875	8403
ENSG00000257228	NA
ENSG00000237633	NA
ENSG00000120049	30819
ENSG00000115318	84695
ENSG00000206355	54535
ENSG00000242348	NA
ENSG00000138180	55165
ENSG00000220161	400579
ENSG00000250650	NA
ENSG00000260195	2051
ENSG00000236550	NA
ENSG00000056050	54969
ENSG00000271402	NA
ENSG00000224080	NA
ENSG00000106571	2737
ENSG00000202270	767590
ENSG00000252364	NA
ENSG00000234282	NA
ENSG00000228854	11270
ENSG00000258239	NA
ENSG00000223536	NA
ENSG00000205266	NA
ENSG00000257858	NA
ENSG00000212036	NA
ENSG00000271461	NA
ENSG00000250949	NA
ENSG00000171860	719
ENSG00000095917	23430
ENSG00000271993	NA
ENSG00000170145	23235
ENSG00000250247	NA
ENSG00000257784	101927038
ENSG00000180440	400120
ENSG00000232528	100289473
ENSG00000105771	56006
ENSG00000158089	79623
ENSG00000231449	NA
ENSG00000204670	NA
ENSG00000024422	30846
ENSG00000066405	51208
ENSG00000257239	NA
ENSG00000134755	1824
ENSG00000238929	NA
ENSG00000271653	NA
ENSG00000270194	NA
ENSG00000205318	NA
ENSG00000133111	5994
ENSG00000176354	NA
ENSG00000224604	NA
ENSG00000230839	NA
ENSG00000261630	NA
ENSG00000257128	NA
ENSG00000230409	NA
ENSG00000266162	NA
ENSG00000263791	100616416
ENSG00000243758	NA
ENSG00000260194	NA
ENSG00000240279	NA
ENSG00000252699	NA
ENSG00000271379	NA
ENSG00000233896	727993
ENSG00000261049	NA
ENSG00000199293	NA
ENSG00000222208	NA
ENSG00000244086	NA
ENSG00000237670	NA
ENSG00000239105	NA
ENSG00000260936	100505692
ENSG00000227663	NA
ENSG00000202269	NA
ENSG00000263466	NA
ENSG00000222842	NA
ENSG00000263452	NA
ENSG00000265784	NA
ENSG00000248663	NA
ENSG00000214696	NA
ENSG00000226644	NA
ENSG00000166959	83661
ENSG00000263874	100505576
ENSG00000259759	NA
ENSG00000179761	51268
ENSG00000127152	64919
ENSG00000249332	NA
ENSG00000235257	101928187
ENSG00000235257	101928153
ENSG00000212643	6728
ENSG00000261803	100996345
ENSG00000265428	NA
ENSG00000214843	NA
ENSG00000188352	54914
ENSG00000229725	NA
ENSG00000207305	NA
ENSG00000170417	130827
ENSG00000251806	100113378
ENSG00000266588	NA
ENSG00000251618	NA
ENSG00000243566	80761
ENSG00000221062	100302138
ENSG00000248486	101929454
ENSG00000188383	NA
ENSG00000221116	692213
ENSG00000185345	5071
ENSG00000120693	4093
ENSG00000266013	NA
ENSG00000237649	3833
ENSG00000227444	NA
ENSG00000271798	677831
ENSG00000261113	NA
ENSG00000264079	NA
ENSG00000212498	692201
ENSG00000261171	101927480
ENSG00000203813	8968
ENSG00000203813	8356
ENSG00000203813	8357
ENSG00000203813	8358
ENSG00000203813	8354
ENSG00000203813	8355
ENSG00000203813	8353
ENSG00000203813	8352
ENSG00000203813	8351
ENSG00000203813	8350
ENSG00000229686	26793
ENSG00000236348	NA
ENSG00000226572	26792
ENSG00000158106	114822
ENSG00000038210	285540
ENSG00000038210	55300
ENSG00000228293	NA
ENSG00000260635	NA
ENSG00000214553	342666
ENSG00000251477	NA
ENSG00000180344	NA
ENSG00000260790	NA
ENSG00000131871	55829
ENSG00000226217	NA
ENSG00000245694	643911
ENSG00000085276	2122
ENSG00000212455	NA
ENSG00000230872	NA
ENSG00000201247	767591
ENSG00000263905	NA
ENSG00000182611	8331
ENSG00000199593	767592
ENSG00000235958	100134015
ENSG00000242421	NA
ENSG00000201557	767593
ENSG00000248834	NA
ENSG00000270187	NA
ENSG00000199914	767594
ENSG00000204262	1290
ENSG00000257951	NA
ENSG00000226529	NA
ENSG00000257122	101060405
ENSG00000257122	100131998
ENSG00000266792	NA
ENSG00000257392	NA
ENSG00000249582	NA
ENSG00000201294	NA
ENSG00000228696	100506084
ENSG00000228696	100294341
ENSG00000228696	51326
ENSG00000188452	375298
ENSG00000226632	NA
ENSG00000234850	NA
ENSG00000266048	NA
ENSG00000173825	220359
ENSG00000201346	NA
ENSG00000271226	NA
ENSG00000266355	NA
ENSG00000260331	NA
ENSG00000263818	100131347
ENSG00000196374	8342
ENSG00000225116	NA
ENSG00000257426	NA
ENSG00000214782	NA
ENSG00000230568	NA
ENSG00000258072	NA
ENSG00000249797	NA
ENSG00000227830	NA
ENSG00000157538	10311
ENSG00000264957	NA
ENSG00000213999	100271849
ENSG00000213999	4207
ENSG00000207170	NA
ENSG00000229539	NA
ENSG00000108788	6945
ENSG00000257129	NA
ENSG00000199024	100302282
ENSG00000199024	406896
ENSG00000259711	NA
ENSG00000224626	NA
ENSG00000197238	554313
ENSG00000197238	121504
ENSG00000197238	8370
ENSG00000197238	8368
ENSG00000197238	8366
ENSG00000197238	8367
ENSG00000197238	8365
ENSG00000197238	8364
ENSG00000197238	8362
ENSG00000197238	8363
ENSG00000197238	8361
ENSG00000197238	8360
ENSG00000197238	8359
ENSG00000197238	8294
ENSG00000207316	NA
ENSG00000259725	NA
ENSG00000242365	NA
ENSG00000226608	NA
ENSG00000216824	NA
ENSG00000174469	26047
ENSG00000089775	7597
ENSG00000103275	7329
ENSG00000248699	NA
ENSG00000174279	344191
ENSG00000242705	NA
ENSG00000260147	NA
ENSG00000237296	641298
ENSG00000152620	133686
ENSG00000271015	NA
ENSG00000259283	NA
ENSG00000215063	NA
ENSG00000239555	NA
ENSG00000197702	55742
ENSG00000263207	NA
ENSG00000230176	728228
ENSG00000166961	219995
ENSG00000240760	NA
ENSG00000257281	NA
ENSG00000197914	554313
ENSG00000197914	121504
ENSG00000197914	8370
ENSG00000197914	8368
ENSG00000197914	8366
ENSG00000197914	8367
ENSG00000197914	8365
ENSG00000197914	8364
ENSG00000197914	8362
ENSG00000197914	8363
ENSG00000197914	8361
ENSG00000197914	8360
ENSG00000197914	8359
ENSG00000197914	8294
ENSG00000236387	NA
ENSG00000242072	NA
ENSG00000238282	NA
ENSG00000250427	100505811
ENSG00000222494	NA
ENSG00000232348	NA
ENSG00000260135	NA
ENSG00000169592	283899
ENSG00000241861	NA
ENSG00000266101	NA
ENSG00000182776	NA
ENSG00000228210	NA
ENSG00000240973	100506489
ENSG00000181061	25994
ENSG00000247213	NA
ENSG00000240951	NA
ENSG00000235482	NA
ENSG00000265460	NA
ENSG00000243345	NA
ENSG00000271569	NA
ENSG00000183734	430
ENSG00000240309	NA
ENSG00000226948	NA
ENSG00000268432	NA
ENSG00000236204	NA
ENSG00000180979	255252
ENSG00000199224	NA
ENSG00000173715	79703
ENSG00000212598	NA
ENSG00000256221	NA
ENSG00000243243	NA
ENSG00000099995	10291
ENSG00000256915	NA
ENSG00000222490	NA
ENSG00000233699	252950
ENSG00000168228	29063
ENSG00000120697	29880
ENSG00000137434	347744
ENSG00000155858	134353
ENSG00000250891	101927280
ENSG00000189002	NA
ENSG00000231071	NA
ENSG00000232419	252952
ENSG00000162241	283130
ENSG00000186188	338557
ENSG00000137713	5519
ENSG00000237813	NA
ENSG00000251002	101929735
ENSG00000252096	NA
ENSG00000261997	NA
ENSG00000252058	NA
ENSG00000271024	NA
ENSG00000234573	NA
ENSG00000089818	25977
ENSG00000186831	NA
ENSG00000125611	84269
ENSG00000237870	NA
ENSG00000266199	NA
ENSG00000260765	NA
ENSG00000128714	3239
ENSG00000212536	NA
ENSG00000252367	NA
ENSG00000212517	NA
ENSG00000225022	NA
ENSG00000204856	29902
ENSG00000132109	6737
ENSG00000216076	NA
ENSG00000226603	259215
ENSG00000226603	58530
ENSG00000270252	NA
ENSG00000252672	NA
ENSG00000250250	101929472
ENSG00000200313	NA
ENSG00000235427	NA
ENSG00000243220	100996266
ENSG00000266753	NA
ENSG00000226995	100507629
ENSG00000270450	NA
ENSG00000236592	NA
ENSG00000226788	6015
ENSG00000170178	3238
ENSG00000226063	NA
ENSG00000206488	79969
ENSG00000093009	8318
ENSG00000013563	1774
ENSG00000266738	100616307
ENSG00000169429	3576
ENSG00000164729	146861
ENSG00000110900	441631
ENSG00000233822	8341
ENSG00000216077	100126347
ENSG00000230563	643406
ENSG00000222884	NA
ENSG00000249551	NA
ENSG00000241710	NA
ENSG00000232567	NA
ENSG00000234597	101928196
ENSG00000234012	9656
ENSG00000257674	NA
ENSG00000235464	NA
ENSG00000222312	NA
ENSG00000110665	29125
ENSG00000271122	NA
ENSG00000265904	NA
ENSG00000122787	6718
ENSG00000157992	200634
ENSG00000266469	NA
ENSG00000271630	NA
ENSG00000205181	149837
ENSG00000237992	NA
ENSG00000252917	NA
ENSG00000180910	83866
ENSG00000199886	NA
ENSG00000157456	9133
ENSG00000250981	NA
ENSG00000081923	5205
ENSG00000123843	725
ENSG00000180061	284417
ENSG00000257376	NA
ENSG00000184348	85235
ENSG00000184348	8969
ENSG00000184348	8336
ENSG00000184348	8332
ENSG00000184348	8330
ENSG00000184348	8329
ENSG00000181963	119774
ENSG00000251727	NA
ENSG00000201339	NA
ENSG00000112039	2178
ENSG00000187243	101340250
ENSG00000187243	100124541
ENSG00000187243	728239
ENSG00000187243	81557
ENSG00000200366	NA
ENSG00000136197	79020
ENSG00000115541	3336
ENSG00000196778	390036
ENSG00000249128	102467225
ENSG00000113282	9685
ENSG00000235911	NA
ENSG00000166750	162394
ENSG00000239614	NA
ENSG00000213403	NA
ENSG00000226652	NA
ENSG00000266908	NA
ENSG00000207505	NA
ENSG00000197790	119772
ENSG00000225640	101929207
ENSG00000230951	NA
ENSG00000152348	83734
ENSG00000101323	54363
ENSG00000263826	NA
ENSG00000225831	NA
ENSG00000242457	NA
ENSG00000250448	NA
ENSG00000271351	NA
ENSG00000238942	NA
ENSG00000228695	51716
ENSG00000235820	NA
ENSG00000171987	143501
ENSG00000107789	9562
ENSG00000200418	NA
ENSG00000221420	677847
ENSG00000233578	NA
ENSG00000200320	NA
ENSG00000156959	375323
ENSG00000202380	NA
ENSG00000263776	619568
ENSG00000138207	5950
ENSG00000112530	135138
ENSG00000215589	NA
ENSG00000253062	NA
ENSG00000207380	NA
ENSG00000143452	84072
ENSG00000226288	143502
ENSG00000231961	NA
ENSG00000178660	NA
ENSG00000103064	9057
ENSG00000169740	7580
ENSG00000118496	84085
ENSG00000161800	29127
ENSG00000263755	NA
ENSG00000233402	NA
ENSG00000242911	NA
ENSG00000228784	400946
ENSG00000188676	169355
ENSG00000232268	390037
ENSG00000234241	NA
ENSG00000234629	NA
ENSG00000223091	NA
ENSG00000222777	NA
ENSG00000271565	NA
ENSG00000214546	NA
ENSG00000236411	NA
ENSG00000169397	6037
ENSG00000231724	NA
ENSG00000221449	NA
ENSG00000229876	101929244
ENSG00000232233	NA
ENSG00000199075	407015
ENSG00000128713	3237
ENSG00000251380	140947
ENSG00000200579	NA
ENSG00000228482	NA
ENSG00000231982	NA
ENSG00000239589	255025
ENSG00000231668	NA
ENSG00000251833	NA
ENSG00000226482	100874095
ENSG00000232271	NA
ENSG00000165410	1073
ENSG00000223803	NA
ENSG00000227544	100506725
ENSG00000169385	6036
ENSG00000215065	NA
ENSG00000228888	101929265
ENSG00000255833	497189
ENSG00000167333	55128
ENSG00000241542	NA
ENSG00000258618	NA
ENSG00000231210	NA
ENSG00000172689	341116
ENSG00000232438	1517
ENSG00000222670	NA
ENSG00000198374	85235
ENSG00000198374	8969
ENSG00000198374	8336
ENSG00000198374	8332
ENSG00000198374	8330
ENSG00000198374	8329
ENSG00000238102	NA
ENSG00000265178	100616132
ENSG00000120699	11340
ENSG00000228878	101928545
ENSG00000261249	101929288
ENSG00000264198	NA
ENSG00000224711	101929312
ENSG00000240008	259215
ENSG00000264663	NA
ENSG00000271697	NA
ENSG00000177697	977
ENSG00000248403	NA
ENSG00000240584	NA
ENSG00000226117	NA
ENSG00000221726	NA
ENSG00000235945	NA
ENSG00000257221	NA
ENSG00000237837	NA
ENSG00000215586	NA
ENSG00000227310	NA
ENSG00000136485	10238
ENSG00000125827	56255
ENSG00000107562	6387
ENSG00000259042	NA
ENSG00000114126	7029
ENSG00000174156	2940
ENSG00000129048	51554
ENSG00000264968	NA
ENSG00000249446	NA
ENSG00000228207	NA
ENSG00000229766	NA
ENSG00000250688	NA
ENSG00000189014	NA
ENSG00000238904	NA
ENSG00000248150	101929505
ENSG00000184357	3009
ENSG00000187860	550631
ENSG00000238457	NA
ENSG00000201569	767595
ENSG00000200060	NA
ENSG00000198838	6263
ENSG00000225683	NA
ENSG00000126391	83786
ENSG00000256699	101927735
ENSG00000249426	NA
ENSG00000182759	389692
ENSG00000128710	3236
ENSG00000182572	8968
ENSG00000182572	8356
ENSG00000182572	8357
ENSG00000182572	8358
ENSG00000182572	8354
ENSG00000182572	8355
ENSG00000182572	8353
ENSG00000182572	8352
ENSG00000182572	8351
ENSG00000182572	8350
ENSG00000110104	79080
ENSG00000249737	NA
ENSG00000226262	NA
ENSG00000264710	NA
ENSG00000252792	NA
ENSG00000239820	NA
ENSG00000226964	101060032
ENSG00000258759	NA
ENSG00000214856	729252
ENSG00000136811	4957
ENSG00000173357	NA
ENSG00000244048	NA
ENSG00000226667	101929917
ENSG00000225479	NA
ENSG00000258837	NA
ENSG00000179841	9495
ENSG00000226092	NA
ENSG00000246214	101929524
ENSG00000244677	NA
ENSG00000221201	NA
ENSG00000215044	NA
ENSG00000198558	554313
ENSG00000198558	121504
ENSG00000198558	8370
ENSG00000198558	8368
ENSG00000198558	8366
ENSG00000198558	8367
ENSG00000198558	8365
ENSG00000198558	8364
ENSG00000198558	8362
ENSG00000198558	8363
ENSG00000198558	8361
ENSG00000198558	8360
ENSG00000198558	8359
ENSG00000198558	8294
ENSG00000176681	474170
ENSG00000176681	9884
ENSG00000222298	NA
ENSG00000178591	245938
ENSG00000201348	26767
ENSG00000196562	55959
ENSG00000176022	126792
ENSG00000201600	NA
ENSG00000228438	NA
ENSG00000244692	NA
ENSG00000176907	56892
ENSG00000252819	NA
ENSG00000271991	NA
ENSG00000256085	NA
ENSG00000014164	23144
ENSG00000261763	NA
ENSG00000137814	55142
ENSG00000225988	101929329
ENSG00000265799	NA
ENSG00000250415	NA
ENSG00000266769	NA
ENSG00000256646	5683
ENSG00000237968	NA
ENSG00000250543	NA
ENSG00000125788	81623
ENSG00000232738	NA
ENSG00000232110	NA
ENSG00000256137	NA
ENSG00000243961	101929371
ENSG00000227210	NA
ENSG00000251471	NA
ENSG00000270757	100529241
ENSG00000270757	25843
ENSG00000183134	11251
ENSG00000231159	NA
ENSG00000157540	1859
ENSG00000224289	NA
ENSG00000184163	388581
ENSG00000250161	NA
ENSG00000263959	NA
ENSG00000201370	NA
ENSG00000095464	5146
ENSG00000227906	100131208
ENSG00000249290	NA
ENSG00000125676	57187
ENSG00000223734	NA
ENSG00000064201	10077
ENSG00000237578	NA
ENSG00000088782	140850
ENSG00000234452	101926906
ENSG00000198755	4736
ENSG00000230606	100506123
ENSG00000230606	100506076
ENSG00000174100	84311
ENSG00000264690	NA
ENSG00000126804	22890
ENSG00000243536	100996567
ENSG00000253093	NA
ENSG00000112697	55754
ENSG00000165061	79698
ENSG00000172795	167227
ENSG00000198997	406901
ENSG00000243538	NA
ENSG00000149506	22917
ENSG00000249962	NA
ENSG00000233565	NA
ENSG00000136463	51204
ENSG00000268821	NA
ENSG00000251058	NA
ENSG00000264599	NA
ENSG00000203632	NA
ENSG00000232936	NA
ENSG00000230506	NA
ENSG00000087111	94005
ENSG00000185982	245939
ENSG00000142347	4542
ENSG00000216184	NA
ENSG00000198491	101929106
ENSG00000250433	101927808
ENSG00000232448	NA
ENSG00000264043	NA
ENSG00000128815	57705
ENSG00000112297	202
ENSG00000144648	1238
ENSG00000249305	NA
ENSG00000239093	NA
ENSG00000237005	NA
ENSG00000207622	693204
ENSG00000261826	NA
ENSG00000234378	NA
ENSG00000225836	NA
ENSG00000224085	NA
ENSG00000260987	NA
ENSG00000201436	NA
ENSG00000125903	140881
ENSG00000235100	NA
ENSG00000123838	722
ENSG00000214835	NA
ENSG00000112337	10246
ENSG00000104783	3783
ENSG00000123360	5153
ENSG00000248773	NA
ENSG00000240996	283011
ENSG00000201324	NA
ENSG00000260489	169436
ENSG00000238424	NA
ENSG00000099999	200312
ENSG00000213729	NA
ENSG00000081307	79876
ENSG00000256262	100131733
ENSG00000232229	643529
ENSG00000169599	27247
ENSG00000271892	NA
ENSG00000124370	84693
ENSG00000186458	400830
ENSG00000266059	NA
ENSG00000270670	NA
ENSG00000226159	101926924
ENSG00000146707	22932
ENSG00000122359	311
ENSG00000163719	64419
ENSG00000200763	NA
ENSG00000228938	NA
ENSG00000206814	NA
ENSG00000235411	NA
ENSG00000115840	8604
ENSG00000198944	134548
ENSG00000197153	8968
ENSG00000197153	8356
ENSG00000197153	8357
ENSG00000197153	8358
ENSG00000197153	8354
ENSG00000197153	8355
ENSG00000197153	8353
ENSG00000197153	8352
ENSG00000197153	8351
ENSG00000197153	8350
ENSG00000105373	692091
ENSG00000105373	29997
ENSG00000181965	4762
ENSG00000113456	5810
ENSG00000173698	10149
ENSG00000112531	9444
ENSG00000173727	101927789
ENSG00000254901	729991
ENSG00000222451	NA
ENSG00000215196	285696
ENSG00000236373	101926942
ENSG00000233224	85235
ENSG00000233224	8969
ENSG00000233224	8336
ENSG00000233224	8332
ENSG00000233224	8330
ENSG00000233224	8329
ENSG00000133247	84787
ENSG00000115540	100529241
ENSG00000115540	25843
ENSG00000145824	9547
ENSG00000201965	NA
ENSG00000251270	NA
ENSG00000197744	NA
ENSG00000238735	NA
ENSG00000237982	NA
ENSG00000241400	NA
ENSG00000251990	NA
ENSG00000049283	55040
ENSG00000249417	NA
ENSG00000238793	101340251
ENSG00000104518	79792
ENSG00000251536	101927710
ENSG00000221555	NA
ENSG00000249540	NA
ENSG00000252216	NA
ENSG00000200735	NA
ENSG00000249494	NA
ENSG00000157483	4643
ENSG00000261650	NA
ENSG00000215606	NA
ENSG00000106588	5683
ENSG00000128709	3235
ENSG00000250816	NA
ENSG00000232475	NA
ENSG00000117859	114883
ENSG00000250170	NA
ENSG00000053524	23101
ENSG00000229553	NA
ENSG00000249986	NA
ENSG00000223179	NA
ENSG00000242104	NA
ENSG00000250678	NA
ENSG00000232800	NA
ENSG00000164403	134549
ENSG00000270145	NA
ENSG00000214039	100190940
ENSG00000201862	NA
ENSG00000160087	118424
ENSG00000265666	101929693
ENSG00000252908	NA
ENSG00000165792	64745
ENSG00000241899	NA
ENSG00000053900	29945
ENSG00000264655	NA
ENSG00000212171	NA
ENSG00000239172	NA
ENSG00000229018	NA
ENSG00000198909	4215
ENSG00000185296	NA
ENSG00000257838	653786
ENSG00000228950	NA
ENSG00000145832	153328
ENSG00000252653	NA
ENSG00000244044	NA
ENSG00000264630	101928001
ENSG00000038382	7204
ENSG00000142661	127294
ENSG00000201715	NA
ENSG00000004838	51364
ENSG00000175879	3234
ENSG00000200829	NA
ENSG00000182621	23236
ENSG00000124383	10199
ENSG00000164330	1879
ENSG00000223361	2498
ENSG00000188921	401494
ENSG00000014641	4190
ENSG00000184113	7122
ENSG00000260973	NA
ENSG00000065491	55633
ENSG00000260905	NA
ENSG00000196504	55660
ENSG00000131507	80762
ENSG00000197428	390038
ENSG00000265058	NA
ENSG00000261090	NA
ENSG00000267937	NA
ENSG00000100003	23541
ENSG00000260566	NA
ENSG00000212138	NA
ENSG00000180785	143503
ENSG00000260741	NA
ENSG00000115084	80255
ENSG00000252838	NA
ENSG00000157542	3763
ENSG00000212593	NA
ENSG00000259782	NA
ENSG00000137218	10817
ENSG00000227047	NA
ENSG00000252618	NA
ENSG00000260136	NA
ENSG00000224156	203068
ENSG00000222881	NA
ENSG00000240125	NA
ENSG00000261528	NA
ENSG00000167332	81285
ENSG00000186908	23390
ENSG00000246379	283856
ENSG00000260247	NA
ENSG00000269976	NA
ENSG00000082074	2533
ENSG00000260751	NA
